Timestamp,map_load_time_sec,map_load_time_nanosec,resolution,width,height,origin_position_x,origin_position_y,origin_position_z,origin_orientation_x,origin_orientation_y,origin_orientation_z,origin_orientation_w
1765492317.2489202,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492317.752219,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492318.2547379,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492318.7605875,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492319.262707,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492319.7669318,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492320.3437793,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492320.8015435,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492321.2743986,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492321.783641,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492322.2740798,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492322.7821655,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492323.2829702,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492323.7811153,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492324.2776344,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492324.7751925,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492325.2871962,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492325.8609855,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492326.2912514,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492326.7852867,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492327.2872899,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492327.7860885,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492328.2953846,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492328.7878556,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492329.2908294,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492329.7985241,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492330.2929263,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492330.7988722,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492331.298237,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492331.793771,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492332.3163402,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492332.8074496,0,0,0.05000000074505806,599,524,-14.983109099512765,-9.077854593036472,0.0,0.0,0.0,0.0,1.0
1765492333.3058026,0,0,0.05000000074505806,599,524,-14.992565288742528,-9.08245769774271,0.0,0.0,0.0,0.0,1.0
1765492333.8007298,0,0,0.05000000074505806,600,524,-15.000750576026851,-9.08245769774271,0.0,0.0,0.0,0.0,1.0
1765492334.308396,0,0,0.05000000074505806,600,524,-15.000750576026851,-9.08245769774271,0.0,0.0,0.0,0.0,1.0
1765492334.8030255,0,0,0.05000000074505806,600,526,-15.000769120454997,-9.180860015881393,0.0,0.0,0.0,0.0,1.0
1765492335.3148654,0,0,0.05000000074505806,600,527,-15.000769120454997,-9.253166075436496,0.0,0.0,0.0,0.0,1.0
1765492335.8139486,0,0,0.05000000074505806,600,603,-15.000769120454997,-13.061306069234035,0.0,0.0,0.0,0.0,1.0
1765492336.31811,0,0,0.05000000074505806,600,690,-15.000769120454997,-17.393014077038835,0.0,0.0,0.0,0.0,1.0
1765492336.8096037,0,0,0.05000000074505806,600,690,-15.000769120454997,-17.393014077038835,0.0,0.0,0.0,0.0,1.0
1765492337.3134553,0,0,0.05000000074505806,600,690,-15.000769120454997,-17.393014077038835,0.0,0.0,0.0,0.0,1.0
1765492337.813343,0,0,0.05000000074505806,600,690,-15.000769120454997,-17.393014077038835,0.0,0.0,0.0,0.0,1.0
1765492338.3230321,0,0,0.05000000074505806,600,713,-15.000769120454997,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492338.8256817,0,0,0.05000000074505806,600,713,-15.007605136642795,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492339.3433359,0,0,0.05000000074505806,600,713,-15.007605136642795,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492339.837938,0,0,0.05000000074505806,600,713,-15.007605136642795,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492340.3231354,0,0,0.05000000074505806,600,713,-15.008342246109345,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492340.837048,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492341.3344731,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492341.8350632,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492342.330306,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492342.8357701,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492343.3314276,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492343.8343906,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492344.3526566,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492344.85123,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492345.344733,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492345.8490098,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492346.399011,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492346.8507807,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492347.34523,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492347.8593202,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492348.3560054,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492348.8571694,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492349.3521917,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492349.8592474,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492350.3771043,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492350.8643503,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492351.3685308,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492351.8666594,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492352.3743563,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492352.875006,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492353.3738933,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492353.874169,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492354.3810186,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492354.87817,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492355.3700824,0,0,0.05000000074505806,600,713,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492355.8739429,0,0,0.05000000074505806,600,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492356.376275,0,0,0.05000000074505806,600,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492356.8778138,0,0,0.05000000074505806,600,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492357.3719265,0,0,0.05000000074505806,600,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492357.9130962,0,0,0.05000000074505806,600,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492358.377309,0,0,0.05000000074505806,600,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492358.8835714,0,0,0.05000000074505806,600,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492359.378165,0,0,0.05000000074505806,600,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492359.8885016,0,0,0.05000000074505806,600,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492360.3838367,0,0,0.05000000074505806,600,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492360.884273,0,0,0.05000000074505806,600,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492361.3904743,0,0,0.05000000074505806,600,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492361.8835475,0,0,0.05000000074505806,600,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492362.388326,0,0,0.05000000074505806,600,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492362.8758888,0,0,0.05000000074505806,600,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492363.384437,0,0,0.05000000074505806,600,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492363.8871348,0,0,0.05000000074505806,600,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492364.3848403,0,0,0.05000000074505806,600,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492364.8870192,0,0,0.05000000074505806,601,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492365.3926737,0,0,0.05000000074505806,601,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492365.889315,0,0,0.05000000074505806,601,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492366.3947277,0,0,0.05000000074505806,601,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492366.9028902,0,0,0.05000000074505806,601,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492367.3845794,0,0,0.05000000074505806,601,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492367.891301,0,0,0.05000000074505806,601,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492368.389058,0,0,0.05000000074505806,601,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492368.9067163,0,0,0.05000000074505806,601,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492369.3980856,0,0,0.05000000074505806,601,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492369.902109,0,0,0.05000000074505806,601,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492370.388641,0,0,0.05000000074505806,601,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492370.8991544,0,0,0.05000000074505806,601,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492371.403849,0,0,0.05000000074505806,601,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492371.8896115,0,0,0.05000000074505806,601,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492372.3905606,0,0,0.05000000074505806,601,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492372.8954282,0,0,0.05000000074505806,601,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492373.402825,0,0,0.05000000074505806,601,870,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492373.9124825,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492374.4010746,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492374.8952994,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492375.408158,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492375.9014983,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492376.4091637,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492376.90599,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492377.40957,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492377.9062197,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492378.4006572,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492378.910592,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492379.4126186,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492379.9126136,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492380.408016,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492380.9349813,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492381.4178545,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492381.9145086,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492382.4087276,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492382.919429,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492383.4230816,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492383.9204102,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492384.4309025,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492384.9234831,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492385.4187126,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492385.929233,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492386.4420187,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492386.9274724,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492387.4284983,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492387.9173162,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492388.423958,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492388.9412792,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492389.4249806,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492389.947629,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492390.4356008,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492390.9435463,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492391.4430695,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492391.9668367,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492392.4453826,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492392.9426625,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492393.4488275,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492393.954574,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492394.4377441,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492394.9486766,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492395.447503,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
1765492395.948148,0,0,0.05000000074505806,601,871,-15.009100547816411,-18.556704979635548,0.0,0.0,0.0,0.0,1.0
